Date,WBA,LEG,BEN,SWK,XOM,CVX,BKH,NFG,CAT,TGT,ITW,EMR,APD,PG,JNJ,ATO,GPC,GD,AOS,HRL,LOW,PPG,PH,ABM,ADM,ABT,CWT,ADP,TNC,DOV
2011-02-15,42.34000015,23.02000046,43.32333374,73.25,82.97000122,96.33999634,30.46999931,70.18000031,103,53.86000061,54.41999817,61.54999924,83.45976257,63.91999817,60.61999893,33.59999847,53.81000137,77.62000275,10.52999973,12.93000031,25.57999992,44.17499924,91.40000153,26.44000053,36.45999908,22.43065071,18.00499916,43.50307465,41.59000015,44.55720901
2011-02-16,42.18999863,23.48999977,43.38999939,73.93000031,83.69000244,96.66000366,30.38999939,70.43000031,103.5500031,53.74000168,54.81000137,61.59000015,87.52081299,63.75999832,60.52000046,33.77000046,53.99000168,77.05000305,10.58500004,13.07999992,25.79000092,44.34999847,91.20999908,26.61000061,37.11999893,22.1955471,18.13999939,43.45917511,41.83000183,44.66446304
2011-02-17,42.61000061,23.5,43.22999954,74.94999695,83.87999725,97.16999817,30.70999908,70.88999939,103.3600006,53.15000153,54.93999863,61.65999985,86.90101624,64,60.79000092,33.93000031,54.13000107,77.30000305,10.65499973,13.26000023,26.13999939,44.72499847,91.65000153,26.70000076,37.47999954,22.22433662,18.22999954,43.7576828,42.25999832,45.14040375
2011-02-18,42.74000168,23.62000084,43.46666718,76.08999634,84.5,98.72000122,30.75,71.45999908,105.8600006,51.90000153,54.90000153,61.77999878,87.84458923,64.30000305,61.11000061,34.13000107,55.25,78.11000061,10.61499977,13.46000004,26.29999924,45.06999969,91.87999725,27,37.65000153,22.49302483,18.40999985,43.84547806,42.63999939,45.41523743
2011-02-22,42.18000031,23.01000023,41.6566658,74.15000153,85.44000244,100.3199997,30.53000069,71.79000092,102.0100021,51.06999969,53.34000015,60.43000031,84.94911957,64.06999969,60.65000153,34.06999969,52.58000183,76.22000122,10.28999996,13.67000008,25.98999977,43.52999878,89.09999847,26.76000023,36.97999954,22.53620529,18.35000038,43.11676788,40.31999969,43.90028
2011-02-23,41.22999954,22.37000084,41.18333435,72.55000305,87.06999969,102.2699966,30.15999985,72.19000244,100.0199966,50.25999832,53.02000046,59.45999908,84.07955933,64.15000153,60.38999939,33.36999893,51.83000183,75.44999695,9.907500267,13.375,25.72999954,43.27500153,87.23000336,26.05999947,35.86999893,22.29630661,18.03499985,42.88850021,38.81000137,42.5663147
2011-02-24,41.31999969,22.44000053,41.25333405,74.23000336,85.97000122,102.0299988,30.07999992,71.73999786,100.5699997,52,53.22000122,59.22999954,84.05180359,63.04999924,60.25,33.25999832,51.77999878,76.11000061,10.02999973,13.40999985,25.11000061,42.97499847,87.63999939,26,36.43000031,22.64656067,17.67000008,43.01141357,40.20999908,42.5663147
2011-02-25,41.97000122,22.93000031,41.64666748,75.11000061,85.33999634,102.0999985,30.62000084,72.68000031,102,52.36000061,53.56000137,59.97000122,84.56983948,62.84000015,59.63999939,33.72999954,52.33000183,75.94000244,10.13000011,13.57499981,25.27000046,43.71500015,88.55000305,26.67000008,36.88000107,22.85767174,17.56500053,43.5557518,40.59999847,42.94169998
2011-02-28,43.34000015,23.05999947,41.87333298,75.83000183,85.52999878,103.75,30.81999969,72.90000153,102.9300003,52.54999924,54.09999847,59.65999985,85.10638428,63.04999924,61.43999863,33.81999969,52.68999863,76.12000275,10.10000038,13.69999981,26.17000008,44.18999863,89.18000031,26.62999916,37.18000031,23.07838058,17.63999939,43.89815521,40.65000153,43.06906509
2011-03-01,42.72000122,22.76000023,41.08666611,74.36000061,84.80000305,102.9000015,30.57999992,72.16000366,99.86000061,52.47000122,53.47000122,58.15999985,83.16373444,62.74000168,60.70000076,33.86000061,52.13000107,75.06999969,9.930000305,13.53499985,25.5,43.86999893,86.77999878,25.80999947,36.61999893,22.79050064,17.43499947,43.36259842,39.65000153,42.66016006
2011-03-02,41.84000015,23.27000046,41.22999954,74.51000214,85.08000183,103.4700012,30.65999985,72.31999969,100.9700012,52.29999924,54.02000046,58.91999817,83.64477539,62.40999985,60.81000137,34.29000092,52.79999924,75.11000061,9.970000267,13.60499954,25.78000069,44.00500107,86.62999725,26.04999924,36.77000046,22.87686348,17.55999947,43.74890137,39.06999969,43.33049774
2011-03-03,42.52999878,23.85000038,42.29666519,75.69000244,85.81999969,104.1900024,31.45999908,73.26999664,104.25,52.08000183,55.04000092,60.52999878,85.01387787,62.54999924,61.04999924,34.84999847,53.88999939,77.66000366,10.26249981,13.80500031,26.28000069,44.86999893,89.55000305,26.5,37.29000092,23.19832993,17.93000031,44.3634758,40.65999985,44.66446304
2011-03-04,42.22999954,23.71999931,41.84999847,75.86000061,85.08000183,103.75,31.26000023,72.68000031,103.0400009,51.65000153,54.88999939,59.74000168,84.38482666,62.02999878,61.06000137,34.75,52.72999954,76.31999969,10.35249996,13.71000004,26.23999977,44.28499985,87.33000183,26.54000092,36.95000076,23.36146164,17.71500015,44.18788528,39.93000031,43.99412918
2011-03-07,41.84999847,23.29000092,41.45000076,74.94000244,84.72000122,103.0100021,30.98999977,71.33000183,102.1299973,51.29999924,54.77000046,59.08000183,82.84921265,61.70999908,60.40000153,34.83000183,52.09000015,75.44999695,10.31499958,13.56499958,26,43.75999832,85.20999908,26.42000008,36.74000168,23.27029991,17.59000015,43.9596138,38.61999893,42.78081894
2011-03-08,42.38999939,23.79999924,42.37333298,77.22000122,84.59999847,103.7699966,32.06999969,71.51000214,104.1299973,51.50999832,55.70999908,60.15000153,83.14523315,62.04999924,60.70999908,34.97999954,53.06000137,76.55999756,10.61499977,13.77499962,26.61000061,44.41500092,85.98999786,25.53000069,36.99000168,23.36626053,17.87000084,44.67076492,39.88999939,43.51818848
2011-03-09,42.61000061,23.92000008,41.32666779,76.87999725,84.37999725,102.1399994,32.33000183,71.66999817,102.3600006,51.63999939,55.84999847,60.08000183,82.87696838,62,60.40000153,34.79000092,52.75,76.98000336,10.69499969,13.88500023,26.81999969,44.02500153,85.30000305,25.56999969,36.59999847,23.5437851,17.95000076,44.69710159,39.86000061,43.37071609
2011-03-10,41.95999908,23.40999985,39.77999878,75.36000061,81.37999725,99.08000183,31.93000031,67.27999878,98.38999939,51.15999985,54.38000107,58.88999939,81.31359863,61.49000168,59.61000061,33.91999817,52.09999847,75.34999847,10.33250046,13.78499985,26.68000031,43.22499847,84.22000122,24.82999992,35.45000076,23.27029991,17.52000046,44.24056244,38.24000168,42.33169556
2011-03-11,41.93000031,23.21999931,40.33666611,75.55000305,82.12000275,99.93000031,32.11000061,68.91999817,100.0199966,51.52999878,54.61000061,59.40999985,80.49953461,61.49000168,59.68999863,34.00999832,51.97999954,76.12999725,10.50249958,13.86999989,26.94000053,43.75,85.38999939,24.54000092,36.09000015,23.25110817,17.58499908,44.25812149,39.00999832,42.70037842
2011-03-14,41.59000015,23.01000023,39.50999832,75,82.37999725,100.8000031,31.89999962,68.41000366,102.0999985,51.06999969,54.36000061,58.91999817,80.37002563,61.34999847,59.13000107,33.74000168,51.58000183,75.48000336,10.50249958,13.77499962,26.80999947,43.91999817,86.01000214,24.80999947,35.79999924,23.13595581,17.61499977,43.98595428,38.40000153,42.31158447
2011-03-15,41.06999969,22.95999908,38.9366684,74.23000336,81.38999939,101.2300034,31.29999924,67,100.75,50.84999847,53.97000122,58.18000031,79.30619812,60.65999985,58.47999954,33.06999969,51.45999908,74.83000183,10.47999954,13.60999966,26.63999939,43.40000153,85.70999908,24.69000053,35.5,22.86247063,17.45499992,43.30992126,37.54999924,41.89597702
2011-03-16,40.61000061,22.62000084,38.04000092,72.70999908,79.30999756,99.51000214,30.79000092,67.58999634,100.4000015,50.65999985,53.06000137,56.34999847,77.8168335,59.72999954,57.65999985,32.95000076,50.75,73.75,10.39500046,13.46000004,26,42.75999832,85.91999817,24.23999977,34.43999863,22.41145706,17.43000031,42.45829773,36.97000122,41.67476654
2011-03-17,41.16999817,22.55999947,38.5233345,73.45999908,81.16000366,102.2399979,31.13999939,69.33999634,103.1200027,50.38000107,53.75,57.22999954,79.78723145,60.43000031,58.13000107,33.00999832,51.20999908,73.95999908,10.47000027,13.52499962,26.07999992,43.58000183,88.06999969,24.23999977,34.75,22.67534828,17.375,42.81826019,37.09000015,42.46576309
2011-03-18,40.90999985,22.85000038,38.84000015,74.47000122,80.84999847,102.8000031,31.62000084,69.40000153,105.0599976,49.99000168,54,57.13999939,81.40610504,60.59999847,58.56999969,33.22999954,51.77000046,74.37999725,10.60249996,13.82499981,26.20000076,43.72999954,88.70999908,24.61000061,34.95999908,22.98721886,17.73999977,43.29236221,38.27999878,42.45906067
2011-03-21,41.97000122,23.44000053,39.54666519,75.55000305,82.83999634,105.1900024,32.41999817,70.97000122,107.5899963,50.70999908,55,58.13999939,81.75762939,61.29999924,58.83000183,33.90000153,52.74000168,75.70999908,10.80500031,13.96500015,26.31999969,44.27999878,90.23000336,25.18000031,35.88000107,23.04479408,17.98999977,43.81035995,39.56000137,43.73269653
2011-03-22,39.20999908,23.28000069,39.18000031,74.80999756,82.55999756,105.2300034,32.24000168,71.31999969,106.7900009,50.5,54.72999954,57.41999817,81.2858429,60.93000031,58.79000092,33.66999817,52.29999924,76.04000092,10.67000008,13.77999973,26.45000076,44.04499817,90.48000336,25.17000008,36.04000092,23.01120758,17.98999977,43.95083237,39.34999847,43.12939453
2011-03-23,39.83000183,23.38999939,39.48666763,75.37000275,82.59999847,105.4800034,32.18000031,70.91999817,106.7600021,50.24000168,54.66999817,57.27000046,81.9148941,60.90999985,58.72000122,33.54000092,52.36999893,76.23000336,10.65999985,13.71000004,26.96999931,44.13999939,92.15000153,25.20999908,36.11000061,23.02560234,17.95999908,43.98595428,39.33000183,43.12269211
2011-03-24,39.95000076,23.69000053,40.49000168,75.90000153,82.73000336,105.3799973,32.36000061,71.87000275,108.3700027,50.61000061,55,57.63000107,83.10823059,61.13999939,59.02999878,33.56999969,52.61999893,76.84999847,10.74750042,13.77999973,27.28000069,44.34000015,92.94000244,25.21999931,36.06999969,23.08317757,18,44.21422195,39.31999969,43.73269653
2011-03-25,39.63999939,23.75,40.39333344,76.83000183,83.62000275,106.7799988,32.84999847,72.97000122,109.0899963,49.95000076,54.97000122,57.81999969,83.200737,60.88000107,58.97999954,33.66999817,52.77999878,76.51000214,10.75749969,14.02499962,27.19000053,44.72000122,92.95999908,25.38999939,35.29999924,23.04479408,18.04999924,44.22300339,40.15000153,43.91368866
2011-03-28,39.27999878,23.65999985,40.04999924,75.86000061,83.47000122,106.0400009,32.79000092,71.59999847,109.4000015,49.54999924,54.27000046,57.20999908,83.15448761,60.65999985,59.24000168,33.52999878,52.47000122,75.93000031,10.80000019,13.92500019,26.71999931,44.68999863,93.37000275,25.20999908,35.34999847,23.06878471,17.98999977,44.20544434,40.38000107,43.33049774
2011-03-29,39.93000031,23.97999954,40.04000092,76.76999664,83.25,107.3700027,33.11000061,70.98000336,110.5400009,49.15999985,54.40999985,57.11000061,83.51526642,61.27999878,59.22000122,33.5,52.86999893,76.26999664,10.89999962,14.05000019,26.93000031,45.29499817,94.31999969,25.26000023,35.72000122,23.21272469,18.37000084,44.46005249,40.40000153,43.52489471
2011-03-30,40,24.59000015,40.93333435,76.80000305,84.48999786,108.0100021,33.47000122,73.43000031,111.5299988,50.25999832,53.54999924,57.40999985,83.43200684,61.97000122,59.38000107,33.84999847,53.52000046,76,10.95250034,13.97500038,26.96999931,47.96500015,94.65000153,25.42000008,35.93999863,23.49100876,18.50499916,44.90781403,41.13000107,43.598629
2011-03-31,40.13999939,24.5,41.69333267,76.59999847,84.12999725,107.4899979,33.43999863,74,111.3499985,50.00999832,53.72000122,58.43000031,83.42276001,61.59999847,59.25,34.09999847,53.63999939,76.55999756,11.08500004,13.92000008,26.43000031,47.60499954,94.68000031,25.38999939,36.00999832,23.53418922,18.58499908,45.04828644,42.04000092,44.06786346
2011-04-01,40.93999863,24.17000008,42.40000153,76.68000031,84.68000031,108.3199997,34,75.30999756,113.1200027,50.36000061,54.15000153,59,83.70027924,62.08000183,59.49000168,34.58000183,54.09000015,77.41999817,11.04249954,14.11499977,26.73999977,47.54999924,95.91000366,25.37000084,36.47999954,23.68772507,18.68499947,45.37313461,42.54000092,45.07336807
2011-04-04,40.83000183,24.20999908,42.46666718,75.65000153,84.87000275,108.2300034,34.22000122,75.40000153,113.3799973,50.06000137,54.75,58.79999924,83.9407959,62.25999832,60.15000153,34.45000076,54.5,73.37000275,11.08749962,14.03499985,26.57999992,48.24499893,96.19999695,25.54999924,36.72000122,24.10994911,18.78000069,45.66286087,42.81999969,44.64435196
2011-04-05,41.11000061,23.67000008,41.76666641,75.41000366,85.41999817,109.3300018,34.18000031,75.40000153,112.3099976,50.74000168,54.49000168,58.93999863,85.30989838,61.66999817,59.79999924,34.45999908,54.09999847,74.59999847,10.94499969,14.00500011,26.78000069,48.17499924,96.19999695,25.61000061,37.02000046,23.98520279,18.78499985,45.4697113,41.43999863,44.63094711
2011-04-06,41.22000122,23.60000038,41.68999863,75.45999908,85.18000031,108.6600037,34.13000107,74.94999695,111,50.95999908,54.45000076,58.56000137,85.55966949,61.75999832,59.65999985,34.36999893,54.02999878,74.73999786,10.86499977,13.97500038,26.67000008,48.20500183,95.98000336,25.62999916,36.56000137,24.3162632,19.03000069,46.33011246,41.27000046,44.51028442
2011-04-07,41.33000183,23.67000008,41.3833313,75.58999634,85.76000214,108.9400024,33.63000107,74.62000275,109.8499985,49.61999893,54.33000183,58.27999878,84.5513382,62.13000107,59.47999954,33.86000061,53.88000107,74.94999695,10.76000023,13.92000008,26.60000038,48.03499985,96.93000031,25.45999908,36.47000122,24.22510147,18.78499985,46.47058868,39.97999954,44.20863342
2011-04-08,41.00999832,23.20000076,41.53333282,74.70999908,85.94999695,109.6600037,33.47999954,74.38999939,109.8199997,49.52999878,54.33000183,57.75,85.1156311,61.90000153,59.45999908,33.79999924,53.25999832,74.51000214,10.57499981,13.86499977,26.81999969,47.66999817,95.30999756,25.07999992,35.27000046,24.22510147,18.64999962,46.04916763,40.31000137,43.63214874
2011-04-11,41.34000015,23.19000053,41.33333206,74.83999634,85.16000366,107.7799988,33.25999832,74.05999756,109.0699997,49.25999832,54.31999969,57.63999939,84.35707855,62.18999863,59.86000061,33.50999832,54.24000168,73.75,10.53750038,13.80000019,26.78000069,47.47000122,95.23999786,24.79999924,35.56999969,24.42661858,18.54000092,46.02282715,39.56000137,43.57181549
2011-04-12,41.27000046,22.79999924,41.36000061,73.95999908,83.18000031,104.1800003,32.93999863,70.73000336,106.5699997,50.43999863,53.59999847,57.15999985,83.05272675,62.88999939,59.93999863,32.93999863,53.93999863,72.91999817,10.49250031,13.81000042,27.09000015,46.88000107,93.37000275,24.21999931,35.54000092,24.4841938,18.19499969,45.68920135,38.77999878,43.21653748
2011-04-13,41.31999969,22.71999931,41.2733345,74.88999939,83.16000366,103.8099976,32.65999985,71.44999695,107.6299973,50.09000015,53.31000137,57.24000168,83.3302536,62.99000168,59.59999847,33.00999832,53.65000153,71.80999756,10.52250004,14.19999981,26.90999985,46.13499832,93.58000183,24.09000015,35.13999939,24.20590973,18.36000061,45.70676041,38.31999969,43.20313263
2011-04-14,41.45000076,22.87000084,40.85333252,75.87999725,83.44000244,104.8799973,32.43999863,70.94000244,107.5800018,50.02000046,53.18999863,57.40999985,83.78353119,63.29999924,60.02000046,33.18999863,54.00999832,71.45999908,10.56000042,14.18999958,27.09000015,46.24499893,93.91000366,24.36000061,35.04000092,24.46980095,18.53499985,45.68920135,38.02000046,43.13609695
2011-04-15,41.86999893,23.06999969,41.02666855,77.04000092,84.29000092,106.2399979,32.97999954,71.38999939,107.2099991,50.24000168,53.31000137,57.54999924,84.93987274,64.18000031,60.56000137,33.54000092,52.13999939,71.87999725,10.65250015,14.28999996,27.04999924,46.32500076,93.58999634,24.64999962,34.83000183,24.90162086,18.82999992,45.75943756,39.54000092,43.78632355
2011-04-18,41.65000153,22.87999916,40.46666718,75.62999725,83.09999847,104.5,32.70000076,70.16000366,103.9000015,50.27000046,52.59999847,56.56000137,83.72802734,64,60.45999908,32.95000076,51.81999969,70.79000092,10.5,14.14500046,26.45999908,45.69499969,92.01999664,24.11000061,34.45000076,24.60414314,18.86499977,45.40825272,39.29999924,43.00873566
